City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
303,Joshimath,IN,2020-04-15 14:31:32,30.57,79.57,53.98,25,88,4.56
304,Aberystwyth,GB,2020-04-15 14:31:33,52.42,-4.08,60.01,55,95,7.0
305,Port Macquarie,AU,2020-04-15 14:31:33,-31.43,152.92,60.8,100,16,9.28
306,Sao Borja,BR,2020-04-15 14:31:34,-28.66,-56.0,67.6,37,0,10.67
307,Faya,SA,2020-04-15 14:31:34,18.39,42.45,68.0,68,40,17.22
308,Auki,SB,2020-04-15 14:31:34,-8.77,160.7,82.08,74,78,1.1
309,San Quintin,MX,2020-04-15 14:31:34,30.48,-115.95,63.61,64,0,3.22
310,Ndele,CF,2020-04-15 14:31:35,8.41,20.65,100.9,9,6,5.86
311,Shuyskoye,RU,2020-04-15 14:31:35,59.37,41.03,34.39,88,100,9.84
312,Raahe,FI,2020-04-15 14:31:35,64.68,24.48,33.01,91,90,12.75
313,Cidreira,BR,2020-04-15 14:31:36,-30.18,-50.21,65.14,56,13,24.45
314,Puerto Ayacucho,VE,2020-04-15 14:30:43,5.66,-67.62,87.8,45,75,17.22
315,Pevek,RU,2020-04-15 14:26:54,69.7,170.31,5.54,95,100,3.13
316,Atikokan,CA,2020-04-15 14:31:36,48.76,-91.62,22.42,78,71,9.44
317,Kholtoson,RU,2020-04-15 14:31:36,50.3,103.31,33.22,50,7,2.24
318,Arroyo,ES,2020-04-15 14:31:37,41.61,-4.8,59.0,62,75,19.46
319,Tommot,RU,2020-04-15 14:31:37,58.96,126.29,34.84,78,74,4.23
320,Codrington,AU,2020-04-15 14:31:37,-38.27,141.97,61.38,80,99,14.76
321,Olafsvik,IS,2020-04-15 14:31:37,64.89,-23.71,35.87,82,69,17.87
322,Nemuro,JP,2020-04-15 14:31:38,43.32,145.57,32.54,92,92,15.1
323,Kharp,RU,2020-04-15 14:31:38,66.8,65.81,32.79,92,100,7.61
324,Shakhtinsk,KZ,2020-04-15 14:31:38,49.71,72.59,42.8,53,6,8.95
325,Rio Gallegos,AR,2020-04-15 14:31:39,-51.62,-69.22,42.8,93,40,2.24
326,Jiblah,YE,2020-04-15 14:31:39,13.92,44.15,64.58,52,100,2.93
327,Payo,ID,2020-04-15 14:28:03,-3.75,103.64,75.65,89,100,1.16
328,Cavalcante,BR,2020-04-15 14:31:39,-13.8,-47.46,74.73,63,100,1.45
329,Batemans Bay,AU,2020-04-15 14:31:40,-35.72,150.18,68.0,66,98,3.0
330,Dong Hoi,VN,2020-04-15 14:31:40,17.48,106.6,74.1,88,67,8.03
331,Zhuanghe,CN,2020-04-15 14:31:40,39.7,122.99,46.0,91,34,3.0
332,Banda Aceh,ID,2020-04-15 14:31:41,5.56,95.32,81.41,80,78,1.07
333,Tharad,IN,2020-04-15 14:31:41,24.4,71.63,89.51,21,0,8.1
334,Daru,PG,2020-04-15 14:31:41,-9.08,143.21,79.9,86,100,9.75
335,Nova Granada,BR,2020-04-15 14:31:41,-20.53,-49.31,71.6,78,90,6.62
336,Manokwari,ID,2020-04-15 14:31:42,-0.87,134.08,80.37,72,42,3.29
337,Vidim,RU,2020-04-15 14:31:42,56.41,103.11,38.14,63,0,1.81
338,Kazanka,UA,2020-04-15 14:31:42,47.85,32.82,48.2,34,82,13.42
339,Cardenas,CU,2020-04-15 14:31:43,23.04,-81.2,82.4,83,20,4.7
340,Finnsnes,NO,2020-04-15 14:28:59,69.23,17.98,37.4,86,75,5.82
341,Vila Franca Do Campo,PT,2020-04-15 14:27:13,37.72,-25.43,59.0,72,40,20.8
342,Mar De Espanha,BR,2020-04-15 14:31:43,-21.87,-43.01,75.99,80,99,4.21
343,La Baule-Escoublac,FR,2020-04-15 14:31:44,47.29,-2.36,69.8,40,0,14.99
344,Yulin,CN,2020-04-15 14:31:44,22.63,110.15,67.71,80,95,5.61
345,Takoradi,GH,2020-04-15 14:31:44,4.88,-1.76,87.35,66,35,9.37
346,Lata,PT,2020-04-15 14:31:45,40.16,-8.33,63.0,77,40,11.41
347,San Policarpo,PH,2020-04-15 14:31:45,12.18,125.51,81.37,80,28,5.88
348,Caravelas,BR,2020-04-15 14:31:46,-17.71,-39.25,81.91,72,81,2.55
349,Huntington,US,2020-04-15 14:31:30,38.42,-82.45,45.0,93,90,4.7
350,Kainantu,PG,2020-04-15 14:31:46,-6.29,145.87,61.59,63,100,0.27
351,Yeppoon,AU,2020-04-15 14:31:47,-23.13,150.73,71.6,73,4,6.93
352,Muyezerskiy,RU,2020-04-15 14:31:47,63.93,31.65,37.45,72,98,6.33
353,Tarrafal,CV,2020-04-15 14:31:47,15.28,-23.77,82.4,45,75,19.46
354,Onega,RU,2020-04-15 14:31:48,63.91,38.14,36.9,81,100,6.38
355,Port Moresby,PG,2020-04-15 14:31:48,-9.44,147.18,79.57,85,95,10.6
356,Surt,LY,2020-04-15 14:31:48,31.21,16.59,73.26,48,91,11.05
357,Yichang,CN,2020-04-15 14:31:48,30.71,111.28,66.87,65,0,0.98
358,Taoudenni,ML,2020-04-15 14:28:02,22.68,-3.98,95.65,23,0,12.95
359,Intibuca,HN,2020-04-15 14:31:49,14.32,-88.17,78.8,65,5,3.36
360,Mount Isa,AU,2020-04-15 14:31:49,-20.73,139.5,84.2,35,40,8.05
361,Nome,US,2020-04-15 14:27:26,64.5,-165.41,30.99,100,90,10.29
362,Celestun,MX,2020-04-15 14:31:50,20.87,-90.4,80.51,71,97,10.36
363,Ekibastuz,KZ,2020-04-15 14:27:14,51.67,75.37,46.13,53,9,10.94
364,Poum,NC,2020-04-15 14:31:50,-20.23,164.02,78.06,81,49,13.85
365,Pangoa,PE,2020-04-15 14:31:50,-12.12,-73.0,70.56,80,98,0.65
366,Ixtapa,MX,2020-04-15 14:29:52,20.7,-105.2,62.6,82,5,3.36
367,Buraydah,SA,2020-04-15 14:31:51,26.33,43.98,80.6,34,40,14.99
368,Leningradskiy,RU,2020-04-15 14:27:07,69.38,178.42,12.97,95,100,4.27
369,Sao Felix Do Xingu,BR,2020-04-15 14:31:51,-6.64,-51.99,73.69,83,100,3.83
370,Geraldton,AU,2020-04-15 14:31:52,-28.77,114.6,64.4,72,0,9.17
371,Port Augusta,AU,2020-04-15 14:27:37,-32.5,137.77,75.2,20,40,6.93
372,Sorkjosen,NO,2020-04-15 14:31:52,69.8,20.93,37.63,77,88,10.6
373,Zaraza,VE,2020-04-15 14:31:52,9.35,-65.32,94.75,32,1,6.02
374,Los Llanos De Aridane,ES,2020-04-15 14:31:53,28.66,-17.92,73.4,56,20,6.93
375,Enid,US,2020-04-15 14:27:21,36.4,-97.88,46.99,100,1,12.75
376,Maldonado,UY,2020-04-15 14:26:58,-34.67,-54.92,64.0,82,100,10.0
377,Upornaya,RU,2020-04-15 14:31:54,44.39,41.02,52.36,67,100,8.84
378,Ayagoz,KZ,2020-04-15 14:31:54,47.97,80.44,40.03,66,88,11.72
379,San Carlos De Bariloche,AR,2020-04-15 14:31:54,-41.15,-71.31,50.0,81,75,4.7
380,Sarahan,IN,2020-04-15 14:31:54,31.52,77.8,50.85,31,45,4.38
381,Kyshtovka,RU,2020-04-15 14:31:55,56.55,76.63,38.84,80,99,6.17
382,Gizo,SB,2020-04-15 14:31:55,-8.1,156.84,81.68,77,99,4.03
383,Volchanets,RU,2020-04-15 14:31:56,42.91,132.75,37.02,78,0,1.14
384,Tiznit,MA,2020-04-15 14:31:56,29.58,-9.5,69.73,42,71,10.47
385,Phangnga,TH,2020-04-15 14:31:56,8.45,98.53,77.0,94,40,4.7
386,Kushiro,JP,2020-04-15 14:31:57,42.98,144.37,30.6,93,73,6.98
387,Khorixas,NA,2020-04-15 14:31:57,-20.37,14.97,89.38,15,0,15.03
388,Madinat Sittah Uktubar,EG,2020-04-15 14:31:57,29.82,31.05,82.4,26,87,6.93
389,Gimli,CA,2020-04-15 14:28:07,50.63,-96.99,25.0,48,28,8.01
390,Yamada,JP,2020-04-15 14:31:58,39.47,141.95,39.97,73,10,6.93
391,Tautira,PF,2020-04-15 14:31:58,-17.73,-149.15,78.8,78,20,5.82
392,Sungaipenuh,ID,2020-04-15 14:31:58,-2.08,101.38,67.23,72,100,1.79
393,Coihaique,CL,2020-04-15 14:31:59,-45.58,-72.07,55.4,93,90,3.36
394,Shakawe,BW,2020-04-15 14:31:59,-18.37,21.85,87.3,26,54,2.46
395,Ca Mau,VN,2020-04-15 14:31:59,9.18,105.15,81.61,79,62,9.48
396,Portree,GB,2020-04-15 14:31:59,57.41,-6.19,48.99,89,86,10.0
397,Skjervoy,NO,2020-04-15 14:28:07,70.03,20.97,37.4,64,99,11.41
398,Anadyr,RU,2020-04-15 14:28:04,64.75,177.48,14.0,85,90,6.71
399,Pascagoula,US,2020-04-15 14:32:00,30.37,-88.56,55.99,50,1,13.87
400,Sao Miguel Do Araguaia,BR,2020-04-15 14:30:14,-13.28,-50.16,77.81,77,100,4.41
401,Ulladulla,AU,2020-04-15 14:32:01,-35.35,150.47,71.6,40,99,5.82
402,Neuquen,AR,2020-04-15 14:32:01,-38.95,-68.06,60.8,63,100,3.78
403,Salumbar,IN,2020-04-15 14:32:01,24.13,74.05,91.92,13,47,8.5
404,Barcelona,ES,2020-04-15 14:32:02,41.39,2.16,68.0,72,20,14.99
405,Faanui,PF,2020-04-15 14:27:53,-16.48,-151.75,82.24,67,2,7.4
406,Coquimbo,CL,2020-04-15 14:27:41,-29.95,-71.34,59.0,82,90,4.7
407,Ningbo,CN,2020-04-15 14:30:37,29.88,121.55,62.6,55,11,8.95
408,Long Beach,US,2020-04-15 14:31:10,33.77,-118.19,62.6,76,1,2.24
409,Mogadishu,SO,2020-04-15 14:31:01,2.04,45.34,84.2,66,75,6.93
410,Mecca,SA,2020-04-15 14:29:54,21.43,39.83,81.7,25,0,16.42
411,Cruz,BR,2020-04-15 14:32:03,-2.92,-40.17,86.29,71,79,1.48
412,Las Vegas,US,2020-04-15 14:32:04,36.17,-115.14,54.0,23,1,8.05
413,Bilibino,RU,2020-04-15 14:32:04,68.05,166.44,1.58,84,85,3.67
414,Umm Kaddadah,SD,2020-04-15 14:32:04,13.6,26.69,92.26,7,0,15.66
415,Kuznechnoye,RU,2020-04-15 14:32:05,61.12,29.87,42.01,66,77,4.47
416,Kavaratti,IN,2020-04-15 14:32:05,10.57,72.64,85.24,70,7,7.02
417,Rivera,UY,2020-04-15 14:32:05,-30.91,-55.55,65.53,34,0,12.46
418,Puerto Del Rosario,ES,2020-04-15 14:32:06,28.5,-13.86,73.4,64,20,16.11
419,San Jeronimo,PE,2020-04-15 14:32:06,-11.95,-75.28,58.14,20,35,3.85
420,Chernyshevskiy,RU,2020-04-15 14:32:06,63.01,112.47,22.32,92,93,6.64
421,Baley,RU,2020-04-15 14:32:07,51.6,116.63,37.94,48,71,3.85
422,The Pas,CA,2020-04-15 14:32:07,53.83,-101.25,10.4,51,1,4.7
423,Hauterive,FR,2020-04-15 14:32:08,46.09,3.45,77.0,27,0,11.41
424,Avera,US,2020-04-15 14:32:08,33.19,-82.53,62.6,62,1,10.29
425,Pisco,PE,2020-04-15 14:32:08,-13.7,-76.22,75.99,30,75,5.82
426,Port Hawkesbury,CA,2020-04-15 14:32:08,45.62,-61.35,39.99,86,90,3.36
427,Udarnyy,RU,2020-04-15 14:32:09,54.34,42.86,37.42,75,99,9.44
428,Bonavista,CA,2020-04-15 14:32:09,48.65,-53.11,39.0,80,95,1.99
429,Tumpat,MY,2020-04-15 14:32:09,6.2,102.17,84.2,79,20,9.17
430,Yar-Sale,RU,2020-04-15 14:32:09,66.83,70.83,20.52,96,43,11.23
431,Vardo,NO,2020-04-15 14:32:10,70.37,31.11,37.4,74,5,16.11
432,Abu Samrah,SY,2020-04-15 14:32:10,35.3,37.18,70.39,25,37,15.68
433,Fremont,US,2020-04-15 14:32:10,37.55,-121.99,55.99,75,5,3.36
434,Coos Bay,US,2020-04-15 14:32:11,43.37,-124.22,48.99,100,90,4.5
435,Mahajanga,MG,2020-04-15 14:32:11,-15.72,46.32,93.2,44,20,6.93
436,Severomuysk,RU,2020-04-15 14:32:11,56.15,113.43,20.64,65,0,1.92
437,Sinjai,ID,2020-04-15 14:32:11,-5.12,120.25,81.23,80,100,5.93
438,Rawson,AR,2020-04-15 14:32:11,-43.3,-65.1,69.51,30,53,19.33
439,Ovsyanka,RU,2020-04-15 14:32:12,55.96,92.55,55.4,47,37,6.71
440,Qujing,CN,2020-04-15 14:32:12,25.48,103.78,60.71,30,0,7.83
441,Ciudad Bolivar,VE,2020-04-15 14:32:12,8.12,-63.55,91.65,36,28,8.86
442,Ahuimanu,US,2020-04-15 14:32:13,21.44,-157.84,77.0,69,75,10.29
443,Tocopilla,CL,2020-04-15 14:32:13,-22.09,-70.2,79.5,30,0,4.23
444,Idritsa,RU,2020-04-15 14:32:14,56.33,28.9,38.73,85,100,12.41
445,Punta De Bombon,PE,2020-04-15 14:32:14,-17.17,-71.79,74.71,63,8,5.97
446,Manta,EC,2020-04-15 14:32:14,-0.95,-80.73,78.8,78,75,3.36
447,Abha,SA,2020-04-15 14:32:15,18.22,42.51,68.0,68,40,17.22
448,Huarmey,PE,2020-04-15 14:32:15,-10.07,-78.15,79.47,59,7,7.0
449,Ondangwa,NA,2020-04-15 14:32:15,-17.92,15.95,95.0,28,5,2.24
450,Dumai,ID,2020-04-15 14:32:16,1.68,101.45,77.83,90,100,0.85
451,Ambilobe,MG,2020-04-15 14:32:16,-13.2,49.05,79.63,72,12,5.64
452,Mitsamiouli,KM,2020-04-15 14:32:16,-11.38,43.28,84.22,71,72,6.67
453,Nevel,RU,2020-04-15 14:32:16,56.02,29.93,36.88,89,100,11.45
454,Thai Binh,VN,2020-04-15 14:31:38,20.45,106.33,71.6,83,49,5.82
455,Namatanai,PG,2020-04-15 14:32:17,-3.67,152.43,81.45,72,93,1.03
456,Kidal,ML,2020-04-15 14:32:17,18.44,1.41,102.72,6,67,11.03
457,Kondrovo,RU,2020-04-15 14:32:18,54.81,35.93,41.0,60,75,13.42
458,Ardmore,US,2020-04-15 14:30:24,34.17,-97.14,50.0,70,1,4.7
459,Komsomolskiy,UZ,2020-04-15 14:32:18,40.43,71.72,53.6,58,75,6.93
460,Yakeshi,CN,2020-04-15 14:32:19,49.28,120.73,40.19,47,79,5.01
461,Klaksvik,FO,2020-04-15 14:32:19,62.23,-6.59,44.6,75,40,23.04
462,Isiro,CD,2020-04-15 14:32:19,2.77,27.62,87.64,36,89,3.33
463,Banjar,ID,2020-04-15 14:32:19,-8.19,114.97,82.4,100,20,6.93
464,Okha,RU,2020-04-15 14:32:03,53.57,142.95,22.62,98,3,5.77
465,Razdolinsk,RU,2020-04-15 14:32:20,58.42,94.67,40.19,74,64,2.8
466,Kieta,PG,2020-04-15 14:32:21,-6.22,155.63,79.81,76,51,2.59
467,Synya,RU,2020-04-15 14:32:21,65.37,58.04,34.95,90,100,1.95
468,Saint-Joseph,RE,2020-04-15 14:32:22,-21.37,55.62,78.8,74,1,27.51
469,Harda,IN,2020-04-15 14:32:22,22.33,77.1,95.43,13,88,3.74
470,Sumbe,AO,2020-04-15 14:32:22,-11.21,13.84,87.8,75,40,8.05
471,Kasongo-Lunda,CD,2020-04-15 14:32:22,-6.47,16.82,90.91,43,98,2.62
472,Flinders,AU,2020-04-15 14:32:23,-34.58,150.86,71.6,40,97,5.82
473,Hofn,IS,2020-04-15 14:32:23,64.25,-15.21,46.4,33,20,20.8
474,Palmerston,AU,2020-04-15 14:32:23,-12.49,130.98,84.0,78,40,8.05
475,Madera,US,2020-04-15 14:32:24,37.17,-119.83,57.99,87,1,3.15
476,Kumi,KR,2020-04-15 14:32:24,36.11,128.34,57.2,54,75,4.7
477,Marsala,IT,2020-04-15 14:32:24,37.8,12.44,68.0,49,0,12.75
478,Nha Trang,VN,2020-04-15 14:28:18,12.25,109.18,80.6,83,20,10.29
479,Mumford,GH,2020-04-15 14:32:25,5.26,-0.76,88.02,63,14,10.6
480,Mamakan,RU,2020-04-15 14:32:25,57.82,114.0,35.15,75,0,1.54
481,Zyryanka,RU,2020-04-15 14:32:25,65.75,150.85,9.18,91,82,3.36
482,Cururupu,BR,2020-04-15 14:32:26,-1.83,-44.87,83.03,74,99,0.25
483,Susanino,RU,2020-04-15 14:32:26,58.15,41.59,34.25,87,100,10.07
484,Katangli,RU,2020-04-15 14:32:26,51.71,143.23,24.51,98,95,5.93
485,Vila,PT,2020-04-15 14:32:26,42.03,-8.16,60.01,76,100,3.36
486,Waddan,LY,2020-04-15 14:32:27,29.16,16.14,97.02,12,100,7.16
487,Peniche,PT,2020-04-15 14:32:27,39.36,-9.38,62.6,77,40,14.99
488,Verkhnyaya Inta,RU,2020-04-15 14:32:27,65.98,60.31,33.6,87,100,15.26
489,Naze,JP,2020-04-15 14:32:27,28.37,129.48,62.6,88,75,12.75
490,Sibolga,ID,2020-04-15 14:27:40,1.74,98.78,79.54,79,98,0.49
491,Dubna,RU,2020-04-15 14:32:28,56.73,37.17,41.54,60,68,9.62
492,Sao Joao Da Barra,BR,2020-04-15 14:32:28,-21.64,-41.05,86.0,58,40,5.21
493,Svetlogorsk,BY,2020-04-15 14:32:28,52.63,29.73,38.16,88,100,18.95
494,Alice Springs,AU,2020-04-15 14:32:29,-23.7,133.88,66.2,25,0,3.36
495,Oistins,BB,2020-04-15 14:30:22,13.07,-59.53,86.0,58,40,20.8
496,Marawi,PH,2020-04-15 14:32:30,8.0,124.29,70.0,71,33,2.28
497,La Roche-Sur-Yon,FR,2020-04-15 14:32:30,46.67,-1.43,75.2,40,0,9.17
498,Isparta,TR,2020-04-15 14:32:30,38.0,31.0,62.6,48,40,21.92
499,Bereznik,RU,2020-04-15 14:32:31,62.86,42.71,36.34,97,100,3.87
500,Lavrentiya,RU,2020-04-15 14:32:31,65.58,-171.0,22.3,96,100,4.7
501,Jurmala,LV,2020-04-15 14:32:32,56.97,23.77,48.2,66,40,11.41
502,Inuvik,CA,2020-04-15 14:32:32,68.35,-133.72,32.0,96,75,8.05
503,Langres,FR,2020-04-15 14:32:33,47.83,5.33,68.0,34,3,2.24
504,Carolina,PR,2020-04-15 14:32:33,18.38,-65.96,84.99,78,40,13.87
505,Axim,GH,2020-04-15 14:32:33,4.87,-2.24,87.22,66,39,8.79
506,Ossora,RU,2020-04-15 14:32:33,59.24,163.07,23.4,97,100,6.98
507,Ngunguru,NZ,2020-04-15 14:32:33,-35.62,174.5,54.0,91,99,5.01
508,Dehri,IN,2020-04-15 14:32:34,24.87,84.18,92.37,18,62,6.4
509,Dalhousie,IN,2020-04-15 14:32:34,32.53,75.98,61.41,28,32,9.28
510,Atambua,ID,2020-04-15 14:32:34,-9.11,124.89,74.93,76,99,5.19
511,Adre,TD,2020-04-15 14:32:34,13.47,22.2,97.34,6,0,8.88
512,Tura,IN,2020-04-15 14:32:10,25.52,90.22,69.58,73,82,6.2
513,Sault Sainte Marie,CA,2020-04-15 14:29:47,46.52,-84.33,26.6,79,75,4.7
514,Nenjiang,CN,2020-04-15 14:32:35,49.18,125.22,44.35,50,0,5.01
515,Urubicha,BO,2020-04-15 14:32:36,-15.38,-62.95,76.51,37,82,5.61
516,Vanimo,PG,2020-04-15 14:32:36,-2.67,141.3,80.8,78,21,4.52
517,Shingu,JP,2020-04-15 14:32:36,33.73,135.98,53.04,49,75,6.82
518,Oliver,CA,2020-04-15 14:30:24,49.18,-119.55,48.2,61,75,14.99
519,Barsukovskaya,RU,2020-04-15 14:32:37,44.76,41.82,60.01,47,40,17.9
520,Bereda,ES,2020-04-15 14:32:37,43.27,-7.54,66.2,55,100,2.24
521,Jinchang,CN,2020-04-15 14:32:37,38.5,102.17,54.1,22,98,8.66
522,Khani,GE,2020-04-15 14:32:38,41.96,42.96,62.6,55,90,21.92
523,Nanpiao,CN,2020-04-15 14:32:38,41.1,120.75,52.54,50,100,6.38
524,Banagher,IE,2020-04-15 14:32:38,53.19,-7.99,62.01,52,56,1.99
525,Viedma,AR,2020-04-15 14:32:38,-40.81,-63.0,68.9,30,14,15.28
526,Jacareacanga,BR,2020-04-15 14:32:38,-6.22,-57.75,78.8,88,75,3.36
527,Havelock,US,2020-04-15 14:32:39,34.88,-76.9,46.4,81,90,18.34
528,Oranjestad,AW,2020-04-15 14:30:20,12.52,-70.03,86.0,58,40,21.92
529,Sangar,RU,2020-04-15 14:32:39,63.92,127.47,12.06,90,91,10.83
530,Zeya,RU,2020-04-15 14:27:45,53.75,127.27,34.27,77,0,1.95
531,Chikwawa,MW,2020-04-15 14:32:40,-16.03,34.8,85.82,59,67,5.1
532,Goma,CD,2020-04-15 14:32:40,-1.68,29.22,77.0,61,75,6.93
533,Lewisville,US,2020-04-15 14:29:26,33.05,-96.99,51.01,48,40,1.39
534,Ochamchira,GE,2020-04-15 14:32:40,42.71,41.47,57.25,74,100,1.77
535,Bintulu,MY,2020-04-15 14:32:40,3.17,113.03,77.0,100,75,3.36
536,Carlsbad,US,2020-04-15 14:27:50,33.16,-117.35,57.2,87,1,4.7
537,Maracas,BR,2020-04-15 14:32:41,-13.44,-40.43,73.45,67,98,3.04
538,Sitia,GR,2020-04-15 14:32:41,35.2,26.1,64.78,79,0,13.0
539,State College,US,2020-04-15 14:32:41,40.79,-77.86,41.0,51,75,6.93
540,Magadan,RU,2020-04-15 14:32:42,59.57,150.8,17.35,95,21,2.15
541,Porto Torres,IT,2020-04-15 14:32:42,40.84,8.4,75.2,22,1,14.99
542,Coshocton,US,2020-04-15 14:32:42,40.27,-81.86,44.01,52,1,5.82
543,Truth Or Consequences,US,2020-04-15 14:32:42,33.13,-107.25,48.0,30,1,8.05
544,Manaus,BR,2020-04-15 14:32:43,-3.1,-60.02,82.4,88,75,2.24
545,Bertoua,CM,2020-04-15 14:32:43,4.58,13.68,92.41,34,34,7.0
546,Fort Nelson,CA,2020-04-15 14:32:43,58.81,-122.7,33.8,69,75,2.71
547,North Branch,US,2020-04-15 14:32:43,45.51,-92.98,28.0,53,75,10.29
548,Plettenberg Bay,ZA,2020-04-15 14:32:44,-34.05,23.37,64.11,65,47,2.75
549,Zumarraga,PH,2020-04-15 14:32:44,11.64,124.84,76.23,86,26,3.76
550,Kuching,MY,2020-04-15 14:30:20,1.55,110.33,82.4,88,20,3.36
551,Petukhovo,RU,2020-04-15 14:32:44,55.07,67.9,42.96,60,53,7.07
552,Miyako,JP,2020-04-15 14:32:45,39.64,141.95,40.59,72,13,7.63
553,Nantucket,US,2020-04-15 14:30:26,41.28,-70.1,43.0,86,90,12.75
554,Bon Accord,CA,2020-04-15 14:32:45,53.83,-113.42,30.99,68,20,5.82
555,Bulaevo,KZ,2020-04-15 14:32:45,54.91,70.44,42.26,62,46,7.99
556,Petropavlovsk-Kamchatskiy,RU,2020-04-15 14:32:46,53.05,158.65,28.4,74,100,6.71
557,Svetlyy,RU,2020-04-15 14:32:46,54.67,20.13,46.4,81,75,17.9
558,Vila Velha,BR,2020-04-15 14:31:27,-20.33,-40.29,84.99,66,38,5.82
559,Dorado,PR,2020-04-15 14:32:46,18.46,-66.27,84.99,74,40,12.75
560,Noumea,NC,2020-04-15 14:30:05,-22.28,166.46,68.0,88,83,1.12
